연예인,도서명,저자,출판사,출처,"도서 정보 ""함수 : =GET_ALADIN_API_URL(B29 & "" "" & C29 & "" "" & D29)"")""","도서 이미지(==GET_ALADIN_COVER(B134 & "" "" & C134 & "" "" & D134))","연예인 이미지 ""=GET_COMMONS_IMAGE(A2) 함수 사용""",코멘트
서강준,아몬드,손원평,다즐링,https://www.youtube.com/watch?v=PTcBxo_Vam4&t=14,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=318933239&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/25260/11/cover500/k322633102_1.jpg,,
서강준,참을 수 없는 존재의 가벼움,밀란 쿤데라,민음사,https://www.youtube.com/watch?v=PTcBxo_Vam4&t=14,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=347978053&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/34797/80/cover500/8937437562_1.jpg,,
서강준,향수,파트리크 쥐스킨트,열린책들,https://www.youtube.com/watch?v=PTcBxo_Vam4&t=14,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=237754721&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/23775/47/cover500/893292029x_1.jpg,,
서현진,열정과 불안,조선희,생각의나무,https://naver.me/FgEz94HE,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=369267&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/36/92/cover500/8984981737_1.gif,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Seo_Hyun-Jin_20251218.png/960px-Seo_Hyun-Jin_20251218.png,
석매튜,,,,,,,https://upload.wikimedia.org/wikipedia/commons/8/8b/230513_Matthew_Seok.jpg,
선우정아,,,,,,,https://upload.wikimedia.org/wikipedia/commons/e/e1/%EC%84%A0%EC%9A%B0%EC%A0%95%EC%95%84_%28SWJA%29_-_GIRLS_ON_FIRE_PRESS_CONFERENCE.png,
설윤,,,,,,,https://upload.wikimedia.org/wikipedia/commons/2/23/Sullyoon_%28%EC%84%A4%EC%9C%A4%29_2024_06.jpg,
설인아,,,,,,,https://upload.wikimedia.org/wikipedia/commons/0/0b/Seol_In-ah_in_September_2024.png,
설현,잠,베르나르베르베르,열린책들,https://view.asiae.co.kr/article/2018062009021020052?idxno=2018062009021020052,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=343492362&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/34349/23/cover500/8932924546_1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/16.10.01_%ED%95%9C%EB%8F%88%EB%8D%B0%EC%9D%B4_AOA_%EC%84%A4%ED%98%84_%283%29.jpg/960px-16.10.01_%ED%95%9C%EB%8F%88%EB%8D%B0%EC%9D%B4_AOA_%EC%84%A4%ED%98%84_%283%29.jpg,
성찬(라이즈),아비투스,도리스 메르틴,다산초당,https://www.esquirekorea.co.kr/article/1873053,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=313961252&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/18564/54/cover500/8936434357_2.jpg,https://upload.wikimedia.org/wikipedia/commons/6/67/20231124_Jung_Sung-chan_%28Riize%29.jpg,
성찬(라이즈),자존감 수업,윤홍균,심플라이프,"X에서 SUNGCHAN LANDS 님 : ""[#JSCINFO] Books That Sungchan Has Recommended Or Mentioned In Bubble 📚 📝 📕실은 괜찮지 않았던 날들 - 가린 (The Days That Weren't Really Okay - Garin) 📙나를 변화시키는 좋은 습관 - 한창욱 (Good Habits That Changed Me - Han Changwook) 📗나는 단단하게 살 것이다 - 사이토 다카시 https://t.co/eQ9Vnu2DrH"" / X",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=86793193&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/8679/31/cover500/k372535696_2.jpg,https://upload.wikimedia.org/wikipedia/commons/6/67/20231124_Jung_Sung-chan_%28Riize%29.jpg,
성찬(라이즈),휴식의 말들,공백,유유,https://x.com/uu_press/status/1826842606388822257,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=331547876&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/33154/78/cover500/k862937135_1.jpg,https://upload.wikimedia.org/wikipedia/commons/6/67/20231124_Jung_Sung-chan_%28Riize%29.jpg,
성한빈,,,,,,,https://upload.wikimedia.org/wikipedia/commons/e/eb/230513_Sung_Han-bin_%28%EC%84%B1%ED%95%9C%EB%B9%88%29.jpg,
성현(코르티스),인간 실격,다자이 오사무,민음사,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=491611,https://image.aladin.co.kr/product/49/16/cover500/893746103x_3.jpg,https://i.namu.wiki/i/sOmeBNYkHptXDgVuLaNCs7Cjn1x0N4yaYkmdISLhK3drtGU3Qo6AXYAJ7pf5MdDxZJY26Jl94ed8jCM9hW-DfovQphpEtfNlwAdgiTDfxlS3NAmP-WsuM8P6Wn7-Mtq6d8F9XXijRU2T374kxsZKpg.webp,
소연,,,,,,,https://upload.wikimedia.org/wikipedia/commons/3/30/Park_So-yeon_%40_SC_showcase_2015.jpg,
소유진,언제 들어도 좋은 말,이석원,을유문화사,https://www.youtube.com/watch?v=Z6Ko-sLiLvk,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=274304494&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/27430/44/cover500/8932474451_2.jpg,https://i.namu.wiki/i/0fE1twJAUJyvP5kSn7UoNXiD0PN7J7CA9izhHdnD1OWyFVEyYe2R750nx6X_-kY83i3v19wDfpcQZR7PtyNC-A.webp,
소이,"달려라, 아비",김애란,창비,https://m.ch.yes24.com/article/details/28182,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=208998079&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/4086/97/cover500/8936434128_2.jpg,https://i.namu.wiki/i/z5KXw9b9qbuSXpkVJJDCKWgs8_o51SfXadT2yP3ZS6qe_UHag8-Q5NyiU_3JyWB0oDW_Wzu9OUGJfb4wdf5SzA.webp,
소이,생일편지,테드 휴즈,해냄,https://m.ch.yes24.com/article/details/28182,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=398434&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/4086/97/cover500/8936434128_2.jpg,,
소이,호밀밭의 파수꾼,제롬 데이비드 샐린저,민음사,https://m.ch.yes24.com/article/details/28182,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=308822243&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/4086/97/cover500/8936434128_2.jpg,,
소희,,,,,,,https://upload.wikimedia.org/wikipedia/commons/4/48/170624_%EC%97%AC%EC%9D%98%EB%8F%84_%ED%8C%AC%EC%8B%B8%EC%9D%B8%ED%9A%8C_%EC%97%98%EB%A6%AC%EC%8A%A4_%ED%98%9C%EC%84%B1_%EC%86%8C%ED%9D%AC_7.jpg,
손나은,,,,,,,,
손석구,,,,,,,https://upload.wikimedia.org/wikipedia/commons/9/9e/20220801_Son_Seok-koo_%EC%86%90%EC%84%9D%EA%B5%AC_Marie_Claire_Korea_%281%29.jpg,
손예진,친밀한 이방인,정한아,문학동네,https://view.asiae.co.kr/article/2018062009021020052?idxno=2018062009021020052,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=119453297&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/11945/32/cover500/s202838681_2.jpg,,
손종원,콜레라 시대의 사랑,가브리엘 가르시아 마르케스,,https://www.youtube.com/watch?v=-YJOwitmz40,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=461044&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/836/0/cover500/8990641470_1.jpg,https://i.namu.wiki/i/-1D2UCKZQXZK9q_5xjLFHQEDBcfiEHEdUUMCi19JhdraNv1_gKf4IgnCPsUmGjzjwfvo-a2DV1mleTANKdZ2-026a6nb4FBN_VmzgiV0yEbM5fGqrgItNI7INEyh98hRZiOo7PeuDZjNOn55p-lMbw.webp,
손종원,크리스마스 캐럴,찰스 디킨스,,https://www.youtube.com/shorts/VBHN2LYI_nc,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=361595431&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/836/0/cover500/8990641470_1.jpg,,
손종원,호밀밭의 파수꾼,,,https://www.harpersbazaar.co.kr/article/1894892,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=308822243&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/836/0/cover500/8990641470_1.jpg,,
송강,,,,,,,https://upload.wikimedia.org/wikipedia/commons/5/5a/Song_Kang_signature.png,
송중기,,,,,,,https://upload.wikimedia.org/wikipedia/commons/2/22/Signature_of_Song_Joong-ki.svg,
송혜교,세 발로 하는 산책,문소리,마음산책,https://m.entertain.naver.com/home/article/410/0001076108,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=279021927&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/27902/19/cover500/8960906905_3.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/20230719_Song_Hye-kyo_%28%EC%86%A1%ED%98%9C%EA%B5%90%29.jpg/960px-20230719_Song_Hye-kyo_%28%EC%86%A1%ED%98%9C%EA%B5%90%29.jpg,
쇼타로,,,,,,,https://upload.wikimedia.org/wikipedia/commons/6/6c/20231124_Osaki_Shotaro_%28Riize%29.jpg,
수지,,,,,,,https://upload.wikimedia.org/wikipedia/commons/2/23/Bae_Suzy_signature.svg,
수호,,,,,,,https://upload.wikimedia.org/wikipedia/commons/c/ca/Suho_at_24th_Busan_Internation_Film_Festival_red_carpet_on_October_3%2C_2019.png,
슈가,,,,,,,https://upload.wikimedia.org/wikipedia/commons/b/b7/Min_Yoon-gi_May_2018.jpg,
슈화,,,,,,,https://upload.wikimedia.org/wikipedia/commons/6/60/Yeh_Shuhua_signature.svg,
스텔라장,,,,,,,https://upload.wikimedia.org/wikipedia/commons/e/ed/Stella_Jang_210401.png,
승관,,,,,,,https://upload.wikimedia.org/wikipedia/commons/4/4d/Boo_Seung-kwan_at_a_fanmeeting_in_November_2015.jpg,
시온(NCT 위시),모방범,미야베 미유키,문학동네,,,,https://i.namu.wiki/i/K7yweZ3FV1o8_DqUSjGzqstntkXyUQko98H1EtTHq9k18q1XfBbH762x1jf0lzasUxSMEFHNHNZcU-rkKS5i8A.webp,
신세경,소금 지방 산 열,사민 노스랏,세미콜론,https://www.instagram.com/p/B8OTi0JluLQ/?utm_source=ig_web_copy_link&igsh=NTc4MTIwNjQ2YQ==,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=229323081&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/836/0/cover500/8990641470_1.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f2/Shin_Se-kyung_%EC%8B%A0%EC%84%B8%EA%B2%BD_in_January_2024_03.jpg,
신세경,에듀케이션,김승일,문학과지성사,https://m.ch.yes24.com/article/details/40594,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=16752758,https://image.aladin.co.kr/product/1675/27/cover500/8932022976_1.jpg,,
신세경,죽음,베르나르 베르베르,열린책들,https://m.ch.yes24.com/article/details/40594,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=191836215&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/19183/62/cover500/8932919674_1.jpg,,
신세경,토지,박경리,다산책방,https://m.ch.yes24.com/article/details/40594,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=318306324&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/31830/63/cover500/k442833125_1.jpg,,
신소율, ,,,https://www.youtube.com/watch?v=1r0gs3K9tg4,검색 결과 없음,이미지 없음,,
신시아,생물성,신해욱,문학과지성사,https://m.blog.naver.com/PostView.naver?blogId=minumworld&logNo=223982852500&navType=by,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=4573288&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/457/32/cover200/8932019754_1.jpg,https://i.namu.wiki/i/h6z_TMRlzFhDgff4adsWZnBOGotirO7Qi9BMBKEaXmH4rVwH4z8yf0XbjD5bMBaUI2T-XH8LWIyEC2EZ5gMvXQgPExnZWKQk2oXG1BZku7kXqmPlPS00fzGVhmZY9RWoWxAKhu2I375r_LkT_XIVDA.webp,
신시아,아침저녁으로 읽기 위하여,블라디미르 마야콥스키 등,푸른숲,https://m.blog.naver.com/PostView.naver?blogId=minumworld&logNo=223982852500&navType=by,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=160198636,https://image.aladin.co.kr/product/16019/86/cover500/k652533742_1.jpg,,
신시아,인간 실격,다자이 오사무,민음사,https://m.blog.naver.com/PostView.naver?blogId=minumworld&logNo=223982852500&navType=by,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=491611,https://image.aladin.co.kr/product/49/16/cover200/893746103x_3.jpg,,
신시아,파쇄,구병모,위즈덤하우스,https://m.blog.naver.com/PostView.naver?blogId=minumworld&logNo=223982852500&navType=by,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=379862004&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/37986/20/cover500/k892034672_1.jpg,,
신예은,,,,,,,https://upload.wikimedia.org/wikipedia/commons/3/38/250110_Shin_Ye_Eun_%28%EC%8B%A0%EC%98%88%EC%9D%80%29.png,
신유,,,,,,,https://upload.wikimedia.org/wikipedia/commons/6/68/Jeon_Ji-hee_and_Shin_Yu-bin_in_2023.jpg,
아이유,낙하하는 저녁,애쿠니 가오리,태일소담출판사,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=304410489,https://image.aladin.co.kr/product/30441/4/cover500/e612530745_1.jpg,https://upload.wikimedia.org/wikipedia/commons/6/69/250718_Lee_Ji-eun_%28%EC%9D%B4%EC%A7%80%EC%9D%80%29.png,
아이유,데미안,헤르만 헤세,민음사,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=260084&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/26/0/cover500/s742633278_2.jpg,,
아이유,안녕이라 그랬어,김애란,문학동네,https://www.esquirekorea.co.kr/article/1888390,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365665217&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/36566/52/cover500/s632135953_1.jpg,,
아이유,인간 실격,다자이 오사무,민음사,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=491611,https://image.aladin.co.kr/product/49/16/cover200/893746103x_3.jpg,,
아이유,참을 수 없는 존재의 가벼움,밀란 쿤데라,민음사,https://www.elle.co.kr/ellevoice/community/detail/3833,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=347978053&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/34797/80/cover500/8937437562_1.jpg,,
아이유,최선의 삶,임솔아,문학동네,https://ch.yes24.com/Article/Details/40406,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=341278022&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/34127/80/cover500/k422931195_1.jpg,,
아이유,카라마조프가의 형제들,표도르 도스토예프스키,민음사,https://ch.yes24.com/Article/Details/40406,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=988088&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/98/80/cover500/s937461544_1.jpg,,
안보현,,,,,,,https://upload.wikimedia.org/wikipedia/commons/9/9e/Ahn_Bo-hyun_220719.jpg,
안예은,"무당, 여성, 신령들",로렐 켄달,일조각,https://m.ch.yes24.com/article/details/51977,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=81252067&amp;partner=openAPI&amp;start=api,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=81252067,https://i.namu.wiki/i/374lRbKMhLtZMpwgrdX-pypgD1wm16V7vj-NP5ErvvUF1AxXe_SRT3x_ifeQF2GAjd-xjTpXew8sjziq1zDFyA.webp,
안예은,잘돼가? 무엇이든,이경미,유선사,https://m.ch.yes24.com/article/details/51977,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=330655391&amp;partner=openAPI&amp;start=api,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=330655391,,
안예은,지문사냥꾼,이적,웅진지식하우스,https://m.ch.yes24.com/article/details/51977,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=560903&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/56/9/cover500/8901049848_1.jpg,,
안유진(아이브),녹나무의 파수꾼,히가시노 게이고,소미미디어,https://www.bntnews.co.kr/article/view/bnt202602240017,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=342760057&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/34276/0/cover500/k552932165_1.jpg,https://i.namu.wiki/i/4-br6YlS19fQwnmYnP63op_-IYlnF5sGuKWJ2yHF3p9iLbcfDAQ2FFEdassO3LNyJDLYcJKN1KCYcbVrJKMENw.webp,
안유진(아이브),,,,,,,https://upload.wikimedia.org/wikipedia/commons/1/1b/An_Yu-jin_signature.svg,
안효섭,,,,,,,https://upload.wikimedia.org/wikipedia/commons/f/ff/20240514_Ahn_Hyo-seop_%EC%95%88%ED%9A%A8%EC%84%AD_05.jpg,
애쉬아일랜드,,,,,,,https://upload.wikimedia.org/wikipedia/commons/3/37/220521_%EB%8D%94%ED%81%AC%EB%9D%BC%EC%9D%B4%EA%B7%B8%EB%9D%BC%EC%9A%B4%EB%93%9C_%EC%95%A0%EC%89%AC%EC%95%84%EC%9D%BC%EB%9E%9C%EB%93%9C.jpg,
앤톤,,,,,,,https://upload.wikimedia.org/wikipedia/commons/8/87/20231124_Anton_Lee_%28Riize%29.jpg,
양세찬,,,,,,,https://upload.wikimedia.org/wikipedia/commons/d/d1/%ED%95%9C%EA%B5%AD%EB%8B%8C%ED%85%90%EB%8F%84_%EC%8A%88%ED%8D%BC_%EB%A7%88%EB%A6%AC%EC%98%A4_%EC%BA%A0%ED%8E%98%EC%9D%B8_%EC%9D%B4%EB%B2%A4%ED%8A%B8_%ED%98%84%EC%9E%A5_%28%EC%96%91%EC%84%B8%EC%B0%AC%29.jpg,
에스쿱스,,,,,,,https://upload.wikimedia.org/wikipedia/commons/5/5b/S.Coups_Loewe_240725.png,
영재,,,,,,,https://upload.wikimedia.org/wikipedia/commons/f/f9/Choi_Youngjae%27s_signature.png,
예리(레드벨벳),우리는 언젠가 만난다,채사장,웨일북,https://m.ch.yes24.com/article/details/40707,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=178708776&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/17870/87/cover500/s942639906_2.jpg,https://i.namu.wiki/i/NBDUvlmCTxdWRw-tMqOdSRQMup3CllLNkZ5O_0TqBmE7N5pI3mmLd4IB3QCfJaKu6454FyLkQfB00CJQ66KMYw.webp,
예리(레드벨벳),우리가 빛의 속도로 갈 수 없다면,김초엽,허블,https://www.elle.co.kr/article/72737,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=193591681&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/19359/16/cover500/s722039767_1.jpg,,
오지은,작가란 무엇인가 세트,파리리뷰 외,다른,https://ch.yes24.com/article/details/55195,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=296531690,https://image.aladin.co.kr/product/29653/16/cover500/k322838884_1.jpg,https://e.snmc.io/i/1200/s/3e273143f056ea9ad1fca45bca4a7720/2906864,
옥자연,내 마음을 쏟지요 쏟지요,김명순,핀드,https://www.instagram.com/p/DJLZfeoxZX7/?img_index=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=363323073&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/36332/30/cover500/k242038655_2.jpg,https://i.namu.wiki/i/UFCb79fQb2E4yrlr3Noc_B2ydnO1-FhRxh4oHaaKOqPKMaGJ02cJb7i21rf0-wGrKgvSeSSBB7gw3nk1y3PK7A.webp,
요조,밤의 신이 내려온다,장자샹,민음사,https://ch.yes24.com/article/details/81121,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365288875&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/36528/88/cover500/8937428709_1.jpg,https://i.namu.wiki/i/n5gPmlnqVjR2FvZZoATNkr4IYRJoXZ-15-ODGZj-I6CBLqJXo10jE9jhCe5OAqzUZI88IVXbBYXTfEHAll76into-sWudyf_c3DHntHj05J3cqZCqKeFaELvbg7laxMqVlVB5s0q1mRBGPg4pgLotw.webp,
요조,젊은 남자,아니 에르노,,https://ch.yes24.com/article/details/81121,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=311321838&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/11832/9/cover500/8937473178_1.jpg,,
요조,포옹,필립 빌랭,문학동네,https://ch.yes24.com/article/details/81121,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=280216&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/11832/9/cover500/8937473178_1.jpg,,
우기,,,,,,,https://upload.wikimedia.org/wikipedia/commons/3/3d/Yuqi_signature.svg,
우원재,,,,,,,https://upload.wikimedia.org/wikipedia/commons/8/89/Woo_Wonjae_190405.jpg,
우지,,,,,,,https://upload.wikimedia.org/wikipedia/commons/3/3a/Woozi_17_Is_Right_Here_Conference_240430.png,
원빈 (라이즈),,,,,,,https://upload.wikimedia.org/wikipedia/commons/0/03/Joshua_Hong_during_the_Love_%26_Letter_Showcase.jpg,
원우(세븐틴),미 비포 유,조조 모예스,다산책방,https://www.esquirekorea.co.kr/article/1873053,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=338505472&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/11832/9/cover500/8937473178_1.jpg,https://upload.wikimedia.org/wikipedia/commons/0/03/Joshua_Hong_during_the_Love_%26_Letter_Showcase.jpg,
원지안,,,,,,,https://upload.wikimedia.org/wikipedia/commons/e/e7/%EC%9B%90%EC%A7%80%EC%95%88_%28WON_JI_AN%29_-_LOUIS_VUITTON_2024_-_P2.png,
원필(데이식스),너만 그런거 아니야,이인석,쉼,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=86232607&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/8623/26/cover500/k972535575_2.jpg,https://i.namu.wiki/i/az3Tdh0K5-B48XbfscF8dpaHiDsebjy0a3Xz01B6uvX3GVfOMVb1b2k2Sbi4WCS9loLQRYRnadX9I721s0QRhw.webp,
원필(데이식스),당신은 결국 무엇이든 해내는 사람,박상현,필름,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=292341966,https://image.aladin.co.kr/product/29234/19/cover500/k572837292_1.jpg,,
원필(데이식스),당신이라는 보통명사,조소담,21세기북스,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=137825675&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/13782/56/cover500/8950973871_1.jpg,,
원필(데이식스),아몬드,손원평,다즐링,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=318933239&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/641/71/cover500/8991207553_1.jpg,,
위하준,,,,,,,https://upload.wikimedia.org/wikipedia/commons/9/9e/Wi_Ha-joon_in_October_2025.png,
윈터(에스파),고양이를 버리다,,비채,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=253991395&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/25399/13/cover500/8934992093_1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/250315-16_aespa_Winter_06.jpg/960px-250315-16_aespa_Winter_06.jpg,
윈터(에스파),나의 사적인 그림,우지현,책이있는풍경,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=163696862,https://image.aladin.co.kr/product/16369/68/cover500/k132533547_1.jpg,,
윈터(에스파),바람의 노래를 들어라,무라카미 하루키,문학사상,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=341555925&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/34155/59/cover500/8970125957_1.jpg,,
윈터(에스파),어린이라는 세계,김소영,사계절,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=255097575,https://image.aladin.co.kr/product/25509/75/cover500/k132633125_2.jpg,,
윈터(에스파),연애의 행방,히가시노 게이고,소미미디어,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=258369223&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/25836/92/cover500/k282736538_1.jpg,,
윈터(에스파),작은 별이지만 빛나고 있어,소윤,북로망스,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=367659804&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/36765/98/cover500/k472030491_1.jpg,,
유겸(갓세븐),자유로울 것,임경선,위즈덤하우스,https://www.youtube.com/watch?v=yoUKGME1wqI,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=101291830&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/10129/18/cover500/8959134716_3.jpg,https://i.namu.wiki/i/RxNUNo7FIcGxIKtgnCYu6-28SrK93F16TvVfTI2ezqwr3EKFI_Lu5VPNQRaYMXyPChPkC6SQGmx2OGmlYkXxAg.webp,
유인나,,,,,,,,
유재석,코미디의 영광,권석,자음과모음,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=382399309,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=382399309,https://image.aladin.co.kr/product/38239/93/cover500/8954473296_1.jpg,https://upload.wikimedia.org/wikipedia/commons/3/30/Yoo_Jae_Suk_going_to_work_at_Happy_Together_on_August_19%2C_2017_%281%29.jpg,
유타(NCT),녹나무의 파수꾼,히가시노 게이고,소미미디어,https://www.bntnews.co.kr/article/view/bnt202602240017,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=342760057&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/34276/0/cover500/k552932165_1.jpg,https://upload.wikimedia.org/wikipedia/commons/8/80/Yuta_Nakamoto_at_24th_Dream_Concert_02.png,
윤덕원(브로콜리 너마저),"땡스 갓, 잇츠 프라이데이",심너울,안전가옥,https://ch.yes24.com/article/details/42594,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=229634746,https://image.aladin.co.kr/product/22963/47/cover500/k242637497_1.jpg,https://i.namu.wiki/i/V_ylW8Wt_jjYVx55wMOKrUuoLqeBCOpX8wfn5Bm4x7TEZ0P7paXgr6R2aQoRjgLh12My7kFtsgPh-dH3nueFp5seopceh-wkRtQqVnQuHi7dpxx6CdSut57UzONbbkkMubV_HS5ojfEaKDDXD2kquw.webp,
윤덕원(브로콜리 너마저),목성에게 고리는,김은우,재승출판,https://ch.yes24.com/article/details/42817,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=229402763&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/22940/27/cover500/k712637260_1.jpg,,
윤덕원(브로콜리 너마저),미생물 전쟁,"아일사 와일드, 제레미 바",반니,https://ch.yes24.com/series?seriesid=164,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=204834797,https://image.aladin.co.kr/product/20483/47/cover500/k092635454_1.jpg,,
윤덕원(브로콜리 너마저),붕대 감기,윤이형,작가정신,https://ch.yes24.com/article/details/41981,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=225071518,https://image.aladin.co.kr/product/22507/15/cover500/k402636730_1.jpg,,
윤덕원(브로콜리 너마저),세계의 호수,정용준,아르테,https://ch.yes24.com/article/details/41834,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=198322613&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/19832/26/cover500/8950983214_2.jpg,,
