연예인,도서명,저자,출판사,출처,"도서 정보 ""함수 : =GET_ALADIN_API_URL(B29 & "" "" & C29 & "" "" & D29)"")""","도서 이미지(==GET_ALADIN_COVER(B134 & "" "" & C134 & "" "" & D134))","연예인 이미지 ""=GET_COMMONS_IMAGE(A2) 함수 사용""",코멘트
장원영,초역 부처의 말,코이케 류노스케,포레스트북스,https://www.chosun.com/topclass/topclass_issue/2025/11/08/B7G3BLQY4ZEGFHI5YV7UVF2NYQ/,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=339737027&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/33973/70/cover500/k682930444_1.jpg,,
장재인,라이너 마리아 릴케,젊은 시인에게 보내는 편지,문예출판사,https://www.donga.com/news/Entertainment/article/all/20181105/92741580/4,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=144301308&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/14430/13/cover500/8931010869_1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/170408_%EC%9E%A5%EC%9E%AC%EC%9D%B8_10.jpg/500px-170408_%EC%9E%A5%EC%9E%AC%EC%9D%B8_10.jpg,
장재인,무례한 사람에게 웃으며 대처하는 법,정문정,포레스트북스,https://www.imbc.com/broad/radio/fm/booklisten/podcast/index.html,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=314636155&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/31463/61/cover500/k272832422_1.jpg,,
장재인,연금술사,파울로 코엘료,문학동네,https://www.youtube.com/watch?v=1r0gs3K9tg4,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=307361&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/30/73/cover500/8982814477_3.jpg,https://i.namu.wiki/i/w5z2PCAiE0wDepSkCh-jwrThLOH_1icUb5Toxqp-gXuKayk4TBCEK1IxjgQnbyp7soeSO339umV3S0is-r28-A.webp,
장하오,,,,,,,,
재민(NCT 드림),자존감 수업,윤홍균,심플라이프,https://www.esquirekorea.co.kr/article/1863487,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=86793193&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/8679/31/cover500/k372535696_2.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1c/Na_Jae-min_the_25th_DREAM_CONCERT.png,
재현(NCT),끌림,이병률,달,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=7332337&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/733/23/cover500/8993928185_3.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/20231006_Jaehyun_%28NCT%29.jpg/250px-20231006_Jaehyun_%28NCT%29.jpg,
재희(NCT 위시),급류,정대건,민음사,https://www.elle.co.kr/ellevoice/community/detail/3833,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=307692409,https://image.aladin.co.kr/product/30769/24/cover500/8937473402_1.jpg,https://i.namu.wiki/i/B3SSLXaRK2o1sZtD9EBU3Mi88jmM_IIRZj7afNSGYzbLhttHM9CMzVfF6p7TS354sOvLrw0XsKxwdG5WlNWAKA.webp,
재희(NCT 위시),,,,,,,,
쟈니,,,,,,,,
적재,너를 빛나게 할 일들이 기다리고 있어,황현,웅진지식하우스,https://m.series.naver.com/ebook/detail.series?productNo=9086470,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=304759140&amp;partner=openAPI&amp;start=api,이미지 없음,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Jukjae_2021.png/500px-Jukjae_2021.png,
적재,,,,,,,,
전미도,사춘기,멈짜오 아깟담끙 라피팟,,https://www.millie.co.kr/v4/book/1b6047d0b45f411f,https://www.aladin.co.kr/shop/common/wseriesitem.aspx?SRID=973320,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/20221213_Jeon_Mi-do_%28%EC%A0%84%EB%AF%B8%EB%8F%84%29.png/500px-20221213_Jeon_Mi-do_%28%EC%A0%84%EB%AF%B8%EB%8F%84%29.png,
전석호,허삼관 매혈기,위화,푸른숲,https://www.imbc.com/broad/radio/fm/booklisten/podcast/index.html,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=324015630&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/32401/56/cover500/k192935989_1.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1f/Jeon_Seok-ho_in_October_2022.png,
전소민,빨강머리 앤이 하는 말,백영옥,아르테,https://youtu.be/8l9YpYEZC_M?si=kohNPy-0hXhXozXE,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=98147637&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/9814/76/cover500/k572535058_1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/2017_%EC%95%84%EC%8B%9C%EC%95%84_%EB%AA%A8%EB%8D%B8_%ED%8E%98%EC%8A%A4%ED%8B%B0%EB%B2%8C_%EB%A0%88%EB%93%9C%EC%B9%B4%ED%8E%AB_%2869%29.jpg/500px-2017_%EC%95%84%EC%8B%9C%EC%95%84_%EB%AA%A8%EB%8D%B8_%ED%8E%98%EC%8A%A4%ED%8B%B0%EB%B2%8C_%EB%A0%88%EB%93%9C%EC%B9%B4%ED%8E%AB_%2869%29.jpg,
전여빈,아침의 피아노,김진영,한겨레출판,https://m.blog.naver.com/PostView.naver?blogId=minumworld&logNo=224135162435&navType=by,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=364981514&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/36498/15/cover500/k872039224_1.jpg,https://i.namu.wiki/i/kH6KvV2lmqz0YGSimh3LSI5Aj_NG6xWU9pwoMz6Jr3EtJF5gjo03IXP_yn87BfPqedU-dJ8vP7wzfV7ydZ4HsA.webp,
전여빈,이어령의 마지막 수업,김지수,열림원,https://m.blog.naver.com/PostView.naver?blogId=minumworld&logNo=224135162435&navType=by,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=282121049&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/28212/10/cover500/k762835176_3.jpg,,
전여빈,좋은지 나쁜지 누가 아는가,류시화,더숲,https://www.instagram.com/p/DHfrdYoRVn5/,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=183901136,https://image.aladin.co.kr/product/18390/11/cover500/k652534159_1.jpg,,
전여빈,,,,,,,,
전효성,살고 싶다는 농담,허지웅,웅진지식하우스,https://youtu.be/XhIy5UcEa8Y?si=4E3dA4UeWSR89nCQ,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=248398556&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/24839/85/cover500/8901244608_2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Jun_Hyo-seong_in_August_2023.png/500px-Jun_Hyo-seong_in_August_2023.png,
정경호,그림자,한스 크리스티안 안데르센,,https://www.millie.co.kr/v4/book/df44c91272d04a6c,https://www.aladin.co.kr/shop/common/wseriesitem.aspx?SRID=973320,,https://www.wowkeren.com/display/images/photo/2022/12/16/00464076s4.jpg,
정국(BTS),나는 나로 살기로 했다,김수현,클레이하우스,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=355165726,https://image.aladin.co.kr/product/35516/57/cover500/k212036764_1.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f6/Jung_Kook_of_BTS%2C_February_12%2C_2026_%281%29.png,
정국(BTS),애쓰지 않고 편안하게,김수현,다산책방,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=281703533,https://image.aladin.co.kr/product/28170/35/cover500/k682835560_2.jpg,,
정세운,"오스카 와일드, 아홉가지 이야기",오스카 와일드,열린책들,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=56392525&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/5639/25/cover500/8932917078_1.jpg,https://i.namu.wiki/i/MYveH-nYisqfatrG8T91xsEKMGoncV3srbwaLxo2qzDj_N2Q7pdq5jqCj9xIbOsigyJJX6tTu8vPnmM0_WRb-Q.webp,
정소민,너는 다시 태어나려고 기다리고 있어,이슬아,헤엄출판사,https://www.facebook.com/photo/?fbid=3434025376720663&set=pcb.3434025533387314,검색 결과 없음,이미지 없음,,
정소민,섬,정현종,문학판,https://www.facebook.com/photo/?fbid=3434025376720663&set=pcb.3434025533387314,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=65348538&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/6534/85/cover500/8970638806_3.jpg,,
정소민,어린왕자,앙투안 드 생텍쥐페리,문예출판사,https://www.youtube.com/watch?v=_lZuaQFq-Dw,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=251847567,https://image.aladin.co.kr/product/25184/75/cover200/8931021291_1.jpg,,
정소민,조금 괴로운 당신에게 식물을 추천합니다,임이랑,바다출판사,https://www.facebook.com/photo/?fbid=3434025376720663&set=pcb.3434025533387314,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=339944120&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/33994/41/cover500/k132930644_1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/231214_Rowoon.jpg/500px-231214_Rowoon.jpg,
정소민,페스트,알베르 카뮈,민음사,https://www.facebook.com/photo/?fbid=3434025376720663&set=pcb.3434025533387314,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=11267326&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/1126/73/cover500/s937462672_2.jpg,,
정소민,,,,,,,,
정승환,끌림,이병률,달,https://www.imbc.com/broad/radio/fm/booklisten/podcast/index.html,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=7332337&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/733/23/cover500/8993928185_3.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Jung_Seung-hwan_%28singer%29_2019-09-27.png/500px-Jung_Seung-hwan_%28singer%29_2019-09-27.png,
정승환,,,,,,,,
정우,,,,,,,,
정우성,코끼리를 쏘다,조지 오웰,,https://www.millie.co.kr/v4/book/df44c91272d04a6c,https://www.aladin.co.kr/shop/common/wseriesitem.aspx?SRID=973320,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/160105_%EC%A0%95%EC%9A%B0%EC%84%B1.jpg/500px-160105_%EC%A0%95%EC%9A%B0%EC%84%B1.jpg,
정은지(에이핑크),어린 왕자,앙투안 드 생텍쥐페리,열린책들,https://www.donga.com/news/Entertainment/article/all/20181126/93040812/4,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=68534943&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/6853/49/cover500/8932917248_2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/%EC%A0%95%EC%9D%80%EC%A7%80_%28JUNG_EUN_JI%29_-_GIRLS_ON_FIRE_PHOTOSHOOT_-_P3.jpg/960px-%EC%A0%95%EC%9D%80%EC%A7%80_%28JUNG_EUN_JI%29_-_GIRLS_ON_FIRE_PHOTOSHOOT_-_P3.jpg?_=20240417030113,
정은채,비행운,김애란,문학과지성사,https://www.imbc.com/broad/radio/fm/booklisten/podcast/index.html,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=18012102&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/1801/21/cover500/8932023158_1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Jung_Eun-chae_in_September_2025.png/500px-Jung_Eun-chae_in_September_2025.png,
정은채,아낌없이 주는 나무,셸 실버스타인,시공주니어,https://m.blog.naver.com/PostView.naver?blogId=minumworld&logNo=223699019034&navType=by,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=103017244&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/10301/72/cover500/8952783484_2.jpg,,
정은채,이어령의 마지막 수업,김지수,열림원,https://m.blog.naver.com/PostView.naver?blogId=minumworld&logNo=223699019034&navType=by,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=282121049&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/28212/10/cover500/k762835176_3.jpg,,
정은채,H마트에서 울다,미셸 자우너,문학동네,https://m.blog.naver.com/PostView.naver?blogId=minumworld&logNo=223699019034&navType=by,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=289621076&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/28962/10/cover500/8954683371_1.jpg,,
정인지,다 하지 못한 말,임경선,토스트,https://ch.yes24.com/article/details/55443,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=336575890&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/33657/58/cover500/k162939528_1.jpg,https://i.namu.wiki/i/uuNfk9KcVHUs3iV6nI_ElPtdC1AFInGNkRJrj-8U9PuEn0jHzvjycje4W1OaQ0eH6MZGc1iohWgW2zMdWxe4IA.webp,
정인지,다정소감,김혼비,안온북스,https://ch.yes24.com/article/details/55443,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=281210406&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/28121/4/cover500/k732734546_1.jpg,,
정채연(다이아),,,,,,,https://upload.wikimedia.org/wikipedia/commons/2/2c/180224_%EC%98%81%ED%99%94_%EB%9D%BC%EB%9D%BC_%EC%8B%A0%EC%B4%8C_%EB%AC%B4%EB%8C%80%EC%9D%B8%EC%82%AC_%EB%8B%A4%EC%9D%B4%EC%95%84_%EC%A0%95%EC%B1%84%EC%97%B0_%EC%A7%81%EC%B0%8D_%286%29.jpg?_=20180422231213,
정채연(다이아),이 시 봐라,,,https://www.sedaily.com/article/12196285,,,,
정채연(다이아),그래도 너를 사랑한단다,,,https://www.sedaily.com/article/12196285,,,,
정한,,,,,,,,
정해인,신경 끄기의 기술,마크 맨슨,갤리온,https://view.asiae.co.kr/article/2018062009021020052?idxno=2018062009021020052,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=120057939&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/12005/79/cover500/8901219948_1.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2a/Jung_Hae-in_%EC%A0%95%ED%95%B4%EC%9D%B8_in_October_2022.jpg,
정해인,오 헨리 단편선,오 헨리,민음사,https://www.sidae.com/article/2019092609348064070,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=113562764&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/11356/27/cover500/8937463504_2.jpg,,
정해인,,,,,,,,
정혜선(제이래빗),다람쥐의 위로,톤 텔레헨,아르테,https://www.facebook.com/yes24/posts/-%EB%94%B0%EB%9C%BB%ED%95%9C-%EC%9C%84%EB%A1%9C%EA%B0%80-%ED%95%84%EC%9A%94%ED%95%9C-%ED%95%9C-%EC%A3%BC-%EB%B0%B0%EC%9A%B0-%EA%B9%80%ED%98%9C%EC%9C%A4%EA%B3%BC-%EA%B0%80%EC%88%98-%EC%A0%9C%EC%9D%B4%EB%A0%88%EB%B9%97-%EC%A0%95%ED%98%9C%EC%84%A0%EC%9D%B4-%ED%8F%AC%EA%B7%BC%ED%95%9C-%EB%AA%A9%EC%86%8C%EB%A6%AC%EB%A1%9C-%EC%B1%85%EC%9D%84-%EC%9D%BD%EC%96%B4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4-%EA%B9%80%ED%98%9C%EC%9C%A4%EC%9D%B4-%EC%9D%BD%EB%8A%94-%EC%A0%95%EC%84%B8%EB%9E%91%EC%9D%98-%EC%A7%80%EA%B5%AC%EC%97%90%EC%84%9C-%ED%95%9C%EC%95%84%EB%BF%90%EA%B3%BC-/2949137421808600/,,https://image.aladin.co.kr/product/38878/35/cover200/k812137201_1.jpg,https://i.namu.wiki/i/bWXfhsCw5Yy6wjYKWamzTTpYAi6YggDsjMGhyd_6Eu6tvkWVQ2oPBZGZO5JeSPwKmJvf8wbudVSanw4VWrYnhA.webp,
정혜선(제이래빗),오늘도 집순이로 알차게 살았습니다,카시오페아,삼각커피,https://www.imbc.com/broad/radio/fm/booklisten/podcast/index.html,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=236347773&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/23634/77/cover500/k042638624_1.jpg,,
정호연,,,,,,,,
제노,,,,,,,,
제니,,,,,,,,
제이홉,,,,,,,,
조세호,,,,,,,,
조수민,,,,,,,,
조슈아,,,,,,,,
조여정,깊이에의 강요,파트리크 쥐스킨트,열린책들,https://naver.me/FVSPXydE,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=237755983&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/23775/59/cover500/8932920230_2.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a0/Cho_Yeo-jeong_in_June_2024.png,
조여정,너무 시끄러운 고독,보후밀 흐라발,문학동네,"https://www.chosun.com/entertainments/entertain_photo/2020/12/12/TG7P6HW2EC367UE5XYIASLKHTY/#:~:text=%EC%A1%B0%EC%97%AC%EC%A0%95%EC%9D%98%20%EC%9D%B8%EC%83%9D%EC%B1%85%205%EA%B6%8C%EC%9D%80%20'%EB%85%B8%EC%9D%B8%EA%B3%BC%20%EB%B0%94%EB%8B%A4'%2C%20'%EC%9E%90%EA%B8%B0%20%EC%95%9E%EC%9D%98,'%EC%A7%80%EB%AC%B8%20%EC%82%AC%EB%83%A5%EA%BE%BC'%2C%20'%EA%B9%8A%EC%9D%B4%EC%97%90%EC%9D%98%20%EA%B0%95%EC%9A%94'%2C%20'%EB%84%88%EB%AC%B4%20%EC%8B%9C%EB%81%84%EB%9F%AC%EC%9A%B4%20%EA%B3%A0%EB%8F%85'%EC%98%80%EB%8B%A4.",,,,
조여정,노인과 바다,어니스트 헤밍웨이,민음사,"https://www.chosun.com/entertainments/entertain_photo/2020/12/12/TG7P6HW2EC367UE5XYIASLKHTY/#:~:text=%EC%A1%B0%EC%97%AC%EC%A0%95%EC%9D%98%20%EC%9D%B8%EC%83%9D%EC%B1%85%205%EA%B6%8C%EC%9D%80%20'%EB%85%B8%EC%9D%B8%EA%B3%BC%20%EB%B0%94%EB%8B%A4'%2C%20'%EC%9E%90%EA%B8%B0%20%EC%95%9E%EC%9D%98,'%EC%A7%80%EB%AC%B8%20%EC%82%AC%EB%83%A5%EA%BE%BC'%2C%20'%EA%B9%8A%EC%9D%B4%EC%97%90%EC%9D%98%20%EA%B0%95%EC%9A%94'%2C%20'%EB%84%88%EB%AC%B4%20%EC%8B%9C%EB%81%84%EB%9F%AC%EC%9A%B4%20%EA%B3%A0%EB%8F%85'%EC%98%80%EB%8B%A4.",,,,
조여정,자기앞의 생,에밀 아자르,문학동네,"https://www.chosun.com/entertainments/entertain_photo/2020/12/12/TG7P6HW2EC367UE5XYIASLKHTY/#:~:text=%EC%A1%B0%EC%97%AC%EC%A0%95%EC%9D%98%20%EC%9D%B8%EC%83%9D%EC%B1%85%205%EA%B6%8C%EC%9D%80%20'%EB%85%B8%EC%9D%B8%EA%B3%BC%20%EB%B0%94%EB%8B%A4'%2C%20'%EC%9E%90%EA%B8%B0%20%EC%95%9E%EC%9D%98,'%EC%A7%80%EB%AC%B8%20%EC%82%AC%EB%83%A5%EA%BE%BC'%2C%20'%EA%B9%8A%EC%9D%B4%EC%97%90%EC%9D%98%20%EA%B0%95%EC%9A%94'%2C%20'%EB%84%88%EB%AC%B4%20%EC%8B%9C%EB%81%84%EB%9F%AC%EC%9A%B4%20%EA%B3%A0%EB%8F%85'%EC%98%80%EB%8B%A4.",,,,
조여정,지문사냥꾼,이적,웅진지식하우스,"https://www.chosun.com/entertainments/entertain_photo/2020/12/12/TG7P6HW2EC367UE5XYIASLKHTY/#:~:text=%EC%A1%B0%EC%97%AC%EC%A0%95%EC%9D%98%20%EC%9D%B8%EC%83%9D%EC%B1%85%205%EA%B6%8C%EC%9D%80%20'%EB%85%B8%EC%9D%B8%EA%B3%BC%20%EB%B0%94%EB%8B%A4'%2C%20'%EC%9E%90%EA%B8%B0%20%EC%95%9E%EC%9D%98,'%EC%A7%80%EB%AC%B8%20%EC%82%AC%EB%83%A5%EA%BE%BC'%2C%20'%EA%B9%8A%EC%9D%B4%EC%97%90%EC%9D%98%20%EA%B0%95%EC%9A%94'%2C%20'%EB%84%88%EB%AC%B4%20%EC%8B%9C%EB%81%84%EB%9F%AC%EC%9A%B4%20%EA%B3%A0%EB%8F%85'%EC%98%80%EB%8B%A4.",,,,
조여정,,,,,,,,
조이현,,,,,,,,
존 박,천국에서 만난 다섯 사람,미치 엘봄,살림,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=6457796,https://image.aladin.co.kr/product/645/77/cover200/8952213327_3.jpg,https://i.namu.wiki/i/uqF5HW7xsdBd5WrT-6oVyrOwHYAVkZkO575BVtrXKcVUbuC2NFvI38TZjKlDTe3720egogYoTPl3uAsTZBQLww.webp,
종현(샤이니),데미안,헤르만 헤세,민음사,https://www.elle.co.kr/ellevoice/community/detail/3833,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=260084&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/26/0/cover500/s742633278_2.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3c/Kim_Jong-hyun_during_at_Shinee_World_IV_in_Seoul_01.jpg,
종현(샤이니),악의,히가시노 게이고,현대문학,https://www.elle.co.kr/ellevoice/community/detail/3833,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=198223504&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/19822/35/cover200/8972750034_2.jpg,,
종현(샤이니),종의 기원,정유정,은행나무,https://www.elle.co.kr/ellevoice/community/detail/3833,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=74920934&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/7492/9/cover500/8956609950_2.jpg,,
주연(더보이즈),개밥바라기별,황석영,문학동네,https://www.esquirekorea.co.kr/article/1875667,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=35385389,https://image.aladin.co.kr/product/3538/53/cover500/8954623247_1.jpg,https://upload.wikimedia.org/wikipedia/commons/3/31/Lee_Ju-yeon_%28%EC%9D%B4%EC%A3%BC%EC%97%B0%29_200817.jpg,
주연(더보이즈),크눌프,헤르만 헤세,민음사,https://www.esquirekorea.co.kr/article/1863487,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=528044,https://image.aladin.co.kr/product/52/80/cover500/8937461110_2.jpg,,
주우재,,,,,,,,
주지훈,,,,,,,,
주훈(코르티스),데미안,헤르만 헤세,민음사,https://www.instagram.com/p/DU99J9yEunW/?img_index=2,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=260084&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/26/0/cover500/s742633278_2.jpg,,
주훈(코르티스),혼모노,성해나,창비,https://www.instagram.com/p/DU99J9yEunW/?img_index=2,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=390784779&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39078/47/cover500/k792137959_1.jpg,,
주훈(코르티스),사랑의 기술,에리히 프롬,,https://www.instagram.com/p/DU99J9yEunW/?img_index=2,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=203299303&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/20329/93/cover500/8931011628_1.jpg,,
주훈(코르티스),신경 끄기의 기술,마크 맨슨,갤리온,https://www.instagram.com/p/DU99J9yEunW/?img_index=2,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=120057939&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/12005/79/cover500/8901219948_1.jpg,,
주훈(코르티스),위버멘쉬,,,https://www.instagram.com/p/DU99J9yEunW/?img_index=2,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=359025448&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/35902/54/cover500/k962037084_2.jpg,,
준호(2PM),옷소매 붉은 끝동,강미강,청어람,https://www.youtube.com/watch?v=XpY_V81fClI&pp=ygUQ7J207IS47JiBIOuCreuPhQ%3D%3D,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=106050434&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/10605/4/cover500/s572835608_1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Lee_Jun-ho_%28%EC%9D%B4%EC%A4%80%ED%98%B8%29_in_July_2023.png/500px-Lee_Jun-ho_%28%EC%9D%B4%EC%A4%80%ED%98%B8%29_in_July_2023.png,
지민,,,,,,,,
지성,,,,,,,,
지수,,,,,,,,
지우,,,,,,,,
지젤(에스파),지금 알고 있는 걸 그때도 알았더라면,류시화,열림원,https://brunch.co.kr/@parkaezey/82,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=137447,https://image.aladin.co.kr/product/13/74/cover500/8970631577_1.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d1/250111_aespa_Giselle_02_%28cropped%29.jpg,
지젤(에스파),,,,,,,,
지코,,,,,,,,
지훈(TWS),오베라는 남자,프레드릭 배크만,다산책방,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=312824974&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/31282/49/cover500/k162832578_2.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ef/JIHOON_of_TWS_at_Music_Bank_20240126.png,
진(BTS),,,,,,,,
진영(갓세븐),감정 교육,귀스타브 플로베르,민음사,https://m.blog.naver.com/minumworld/221299613721,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=44294364,https://image.aladin.co.kr/product/4429/43/cover500/8937463229_1.jpg,https://i.namu.wiki/i/aYmZqfEqwSxKPmZ711jhB5hCq6iQ0cFUF0EzkBbrvI0RXrFdVWL1S2MkSB3w-bGvYMGiLcsjAtMaq86DZuj6Gg.webp,
진영(갓세븐),구해줘,기욤 뮈소,밝은세상,https://m.blog.naver.com/minumworld/221299613721,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=286920811&start=pcsearch_auto,https://image.aladin.co.kr/product/28692/8/cover500/8984374393_1.jpg,,
진영(갓세븐),그 남자의 피아노 그 여자의 소나타,최지영,아르테,https://www.youtube.com/watch?v=9Cy6ZrpwMVA,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=98125148&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/9812/51/cover500/8950968177_1.jpg,,
진영(갓세븐),나에게 고맙다,전승환,북로망스,https://www.youtube.com/watch?v=WWNObhLCbe0,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=289269041&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/28926/90/cover500/k232836219_1.jpg,,
진영(갓세븐),나의 라임오렌지나무,J.M. 바스콘셀로스,동녘,https://view.asiae.co.kr/article/2018062009021020052?idxno=2018062009021020052,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=6946832&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/694/68/cover500/8972976199_2.jpg,,
진영(갓세븐),느림,밀란 쿤데라,민음사,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=388319999,https://image.aladin.co.kr/product/38831/99/cover500/8937404680_1.jpg,,
진영(갓세븐),달과 6펜스,서머셋 몸,민음사,https://blog.naver.com/minjeong1018/220802393160,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=237763,https://image.aladin.co.kr/product/23/77/cover500/s692639624_2.jpg,,
진영(갓세븐),라쇼몬,아쿠타카와 류노스케,민음사,https://m.blog.naver.com/minumworld/221299613721,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=47598737,https://image.aladin.co.kr/product/4759/87/cover500/8937463261_1.jpg,,
